"","logFC","logCPM","LR","PValue","FDR"
"RACK1",0.90649424299125,7.78279488023069,7.50577557317947,0.00615014510681214,0.263485164049741
"EEF1B2",0.959315820066967,7.73626524562419,7.49213043951556,0.00619691988111199,0.264187396697794
"RPL10A",1.09306213012839,8.46896341379701,7.48536861039853,0.0062202334402754,0.264187396697794
"UQCC3",6.1710092099015,2.14072125718126,7.48078618292756,0.00623608368828593,0.264187396697794
"ZNF461",4.97717432562323,2.27238707306338,7.44190013072642,0.00637225774519624,0.268956478756505
"MFSD14C",2.96092408806208,3.6505305569463,7.41147849938298,0.00648090415623326,0.270794999788963
"AGTRAP",2.78703930484335,3.37422410745566,7.40903796676065,0.00648970168949266,0.270794999788963
"ANKRD16",-6.16259699556367,1.99238942523867,7.40412598441644,0.0065074451878097,0.270794999788963
"ZBED4",3.36800332102982,2.7686455377245,7.40213064696081,0.00651466706199369,0.270794999788963
"DDX39A",2.47628952430513,3.70929661874435,7.39662724571564,0.00653462837328579,0.270794999788963
"IMMT",2.36606166025045,3.91940108335754,7.36796807889661,0.00663959160835953,0.274147775249511
"EXOC6",3.73313392394703,2.70270920157237,7.35957548700129,0.00667065391538537,0.274436000071234
"CCDC71",4.61852182651898,2.39669015772536,7.34903298112865,0.00670988378957808,0.27496639100818
"ZDHHC12",3.20323507777345,2.94720885845206,7.34316995289984,0.00673180265806267,0.27496639100818
"UPF1",-2.19934747145114,3.61034398295578,7.33010711156502,0.00678090128721891,0.275068210354113
"DHRS7B",7.20871505314449,1.99069272300857,7.32966485864332,0.00678256994642908,0.275068210354113
"NMD3",-2.61819891971529,3.35374406889279,7.30893816046068,0.0068612458655379,0.276692587307153
"SLC25A22",3.14947200901971,2.86192712985261,7.30551510418514,0.00687432875839091,0.276692587307153
"IFI27",-5.15561087548854,3.79453623444386,7.29999953093942,0.00689546286374443,0.276692587307153
"PURB",1.91834279138829,4.03880633155043,7.25810786991904,0.00705816165516159,0.282227404288496
"STOML2",3.40807697836227,2.76368397863998,7.22459650477637,0.00719113343339432,0.286539009115251
